word_id,arabic_word,subtoken_word,root,morphology,pos,lemma,verse_id,sura,ayah,word_position
27720,توكلوا,تَوَكَّلُ,وكل,IMPV|VF:5|2MP,V,تَوَكَّلْ,1448,10,84,9
27734,ونجنا,نَجِّ,نجو,IMPV|VF:2|2MS,V,نَجَّى,1450,10,86,1
27744,تبوا,تَبَوَّءَ,بوأ,IMPV|VF:5|2MD,V,يَتَبَوَّأُ,1451,10,87,6
27748,واجعلوا,ٱجْعَلُ,جعل,IMPV|VF:1|2MP,V,جَعَلَ,1451,10,87,10
27751,واقيموا,أَقِيمُ,قوم,IMPV|VF:4|2MP,V,أَقامَ,1451,10,87,13
27753,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,1451,10,87,15
27772,اطمس,ٱطْمِسْ,طمس,IMPV|VF:1|2MS,V,طُمِسَتْ,1452,10,88,18
27775,واشدد,ٱشْدُدْ,شدد,IMPV|VF:1|2MS,V,شَدَدْ,1452,10,88,21
27788,فاستقيما,ٱسْتَقِيمَ,قوم,IMPV|VF:10|2MD,V,اسْتَقامُ,1453,10,89,5
27874,فسـل,سْـَٔلِ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,1458,10,94,8
27965,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1465,10,101,1
27966,انظروا,ٱنظُرُ,نظر,IMPV|VF:1|2MP,V,نَظَرَ,1465,10,101,2
27988,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1466,10,102,10
27989,فانتظروا,ٱنتَظِرُ,نظر,IMPV|VF:8|2MP,V,يَنتَظِرُ,1466,10,102,11
28004,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1468,10,104,1
28031,اقم,أَقِمْ,قوم,IMPV|VF:4|2MS,V,أَقامَ,1469,10,105,2
28079,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1472,10,108,1
28101,واتبع,ٱتَّبِعْ,تبع,IMPV|VF:8|2MS,V,اتَّبَعَ,1473,10,109,1
28105,واصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,1473,10,109,5
28132,استغفروا,ٱسْتَغْفِرُ,غفر,IMPV|VF:10|2MP,V,اسْتَغْفَرَ,1476,11,3,2
28135,توبوا,تُوبُ,توب,IMPV|VF:1|2MP,V,تابَ,1476,11,3,5
28316,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1486,11,13,4
28317,فاتوا,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1486,11,13,5
28322,وادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1486,11,13,10
28334,فاعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1487,11,14,4
28651,فاتنا,أْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1505,11,32,7
28689,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1508,11,35,4
28715,واصنع,ٱصْنَعِ,صنع,IMPV|VF:1|2MS,V,صَنَعُ,1510,11,37,1
28720,تخطبنى,تُخَٰطِبْ,خطب,IMPV|VF:3|2MS,V,خاطَبَ,1510,11,37,6
28762,احمل,ٱحْمِلْ,حمل,IMPV|VF:1|2MS,V,حَمَلَ,1513,11,40,8
28782,اركبوا,ٱرْكَبُ,ركب,IMPV|VF:1|2MP,V,رَكِبَ,1514,11,41,2
28805,اركب,ٱرْكَب,ركب,IMPV|VF:1|2MS,V,رَكِبَ,1515,11,42,14
28836,ابلعى,ٱبْلَعِ,بلع,IMPV|VF:1|2FS,V,ابْلَعِ,1517,11,44,3
28839,اقلعى,أَقْلِعِ,قلع,IMPV|VF:4|2FS,V,أَقْلِعِ,1517,11,44,6
28910,اهبط,ٱهْبِطْ,هبط,IMPV|VF:1|2MS,V,يَهْبِطُ,1521,11,48,3
28941,فاصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,1522,11,49,16
28951,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1523,11,50,7
28976,استغفروا,ٱسْتَغْفِرُ,غفر,IMPV|VF:10|2MP,V,اسْتَغْفَرَ,1525,11,52,2
28979,توبوا,تُوبُ,توب,IMPV|VF:1|2MP,V,تابَ,1525,11,52,5
29018,واشهدوا,ٱشْهَدُ,شهد,IMPV|VF:1|2MP,V,شَهِدَ,1527,11,54,12
29118,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1534,11,61,7
29131,فاستغفروه,ٱسْتَغْفِرُ,غفر,IMPV|VF:10|2MP,V,اسْتَغْفَرَ,1534,11,61,20
29133,توبوا,تُوبُ,توب,IMPV|VF:1|2MP,V,تابَ,1534,11,61,22
29188,فذروها,ذَرُ,وذر,IMPV|VF:1|2MP,V,يَذَرَ,1537,11,64,7
29201,تمتعوا,تَمَتَّعُ,متع,IMPV|VF:5|2MP,V,تَمَتَّعَ,1538,11,65,3
29333,اعرض,أَعْرِضْ,عرض,IMPV|VF:4|2MS,V,أَعْرَضَ,1549,11,76,2
29375,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1551,11,78,17
29417,فاسر,أَسْرِ,سري,IMPV|VF:4|2MS,V,أَسْرَى,1554,11,81,9
29464,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1557,11,84,7
29485,اوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,1558,11,85,2
29586,واستغفروا,ٱسْتَغْفِرُ,غفر,IMPV|VF:10|2MP,V,اسْتَغْفَرَ,1563,11,90,1
29589,توبوا,تُوبُ,توب,IMPV|VF:1|2MP,V,تابَ,1563,11,90,4
29629,اعملوا,ٱعْمَلُ,عمل,IMPV|VF:1|2MP,V,عَمِلَ,1566,11,93,2
29643,وارتقبوا,ٱرْتَقِبُ,رقب,IMPV|VF:8|2MP,V,ارْتَقِبْ,1566,11,93,16
29875,فاستقم,ٱسْتَقِمْ,قوم,IMPV|VF:10|2MS,V,اسْتَقامُ,1585,11,112,1
29904,واقم,أَقِمِ,قوم,IMPV|VF:4|2MS,V,أَقامَ,1587,11,114,1
29918,واصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,1588,11,115,1
30001,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1594,11,121,1
30005,اعملوا,ٱعْمَلُ,عمل,IMPV|VF:1|2MP,V,عَمِلَ,1594,11,121,5
30010,وانتظروا,ٱنتَظِرُ,نظر,IMPV|VF:8|2MP,V,يَنتَظِرُ,1595,11,122,1
30021,فاعبده,ٱعْبُدْ,عبد,IMPV|VF:1|2MS,V,عَبَدَ,1596,11,123,9
30022,وتوكل,تَوَكَّلْ,وكل,IMPV|VF:5|2MS,V,تَوَكَّلْ,1596,11,123,10
30133,اقتلوا,ٱقْتُلُ,قتل,IMPV|VF:1|2MP,V,قَتَلَ,1605,12,9,1
30136,اطرحوه,ٱطْرَحُ,طرح,IMPV|VF:1|2MP,V,اطْرَحُ,1605,12,9,4
30153,والقوه,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,1606,12,10,7
30174,ارسله,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,1608,12,12,1
30292,اكرمى,أَكْرِمِ,كرم,IMPV|VF:4|2FS,V,أَكْرَمَ,1617,12,21,7
30337,هيت,هَيْتَ,هيت,NV|IMPV|VF:1|2MS,N,هَيْتَ,1619,12,23,11
30435,اعرض,أَعْرِضْ,عرض,IMPV|VF:4|2MS,V,أَعْرَضَ,1625,12,29,2
30438,واستغفرى,ٱسْتَغْفِرِ,غفر,IMPV|VF:10|2FS,V,اسْتَغْفَرَ,1625,12,29,5
30476,اخرج,ٱخْرُجْ,خرج,IMPV|VF:1|2MS,V,خَرَجَ,1627,12,31,15
30572,نبئنا,نَبِّئْ,نبأ,IMPV|VF:2|2MS,V,نَبَّأَ,1632,12,36,22
30696,اذكرنى,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,1638,12,42,7
30725,افتونى,أَفْتُ,فتي,IMPV|VF:4|2MP,V,يُفْتِي,1639,12,43,18
30750,فارسلون,أَرْسِلُ,رسل,IMPV|VF:4|2MP,V,أَرْسَلَ,1641,12,45,11
30754,افتنا,أَفْتِ,فتي,IMPV|VF:4|2MS,V,يُفْتِي,1642,12,46,4
30780,فذروه,ذَرُ,وذر,IMPV|VF:1|2MP,V,يَذَرَ,1643,12,47,8
30815,ائتونى,ٱئْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1646,12,50,3
30821,ارجع,ٱرْجِعْ,رجع,IMPV|VF:1|2MS,V,رَجَعَ,1646,12,50,9
30824,فسـله,سْـَٔلْ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,1646,12,50,12
30893,ائتونى,ٱئْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1650,12,54,3
30906,اجعلنى,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,1651,12,55,2
30950,ائتونى,ٱئْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1655,12,59,5
30981,اجعلوا,ٱجْعَلُ,جعل,IMPV|VF:1|2MP,V,جَعَلَ,1658,12,62,3
31002,فارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,1659,12,63,10
31082,وادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1663,12,67,8
31100,فليتوكل,لْ,,IMPV|PREF,P,ل,1663,12,67,26
31274,فخذ,خُذْ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,1674,12,78,9
31331,ارجعوا,ٱرْجِعُ,رجع,IMPV|VF:1|2MP,V,رَجَعَ,1677,12,81,1
31334,فقولوا,قُولُ,قول,IMPV|VF:1|2MP,V,قالَ,1677,12,81,4
31348,وسـل,سْـَٔلِ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,1678,12,82,1
31415,اذهبوا,ٱذْهَبُ,ذهب,IMPV|VF:1|2MP,V,ذَهَبَ,1683,12,87,2
31416,فتحسسوا,تَحَسَّسُ,حسس,IMPV|VF:5|2MP,V,تَحَسَّسُ,1683,12,87,3
31446,فاوف,أَوْفِ,وفي,IMPV|VF:4|2MS,V,أَوْفَى,1684,12,88,13
31449,وتصدق,تَصَدَّقْ,صدق,IMPV|VF:5|2MS,V,تَصَدَّقَ,1684,12,88,16
31508,اذهبوا,ٱذْهَبُ,ذهب,IMPV|VF:1|2MP,V,ذَهَبَ,1689,12,93,1
31511,فالقوه,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,1689,12,93,4
31517,واتونى,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1689,12,93,10
31560,استغفر,ٱسْتَغْفِرْ,غفر,IMPV|VF:10|2MS,V,اسْتَغْفَرَ,1693,12,97,3
31583,ادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1695,12,99,9
31654,والحقنى,أَلْحِقْ,لحق,IMPV|VF:4|2MS,V,أَلْحَقْ,1697,12,101,20
31718,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1704,12,108,1
32093,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1723,13,16,1
32098,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1723,13,16,6
32100,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1723,13,16,8
32111,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1723,13,16,19
32130,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1723,13,16,38
32331,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1734,13,27,10
32377,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1737,13,30,18
32463,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1740,13,33,12
32464,سموهم,سَمُّ,سمو,IMPV|VF:2|2MP,V,سَمَّى,1740,13,33,13
32536,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1743,13,36,13
32649,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1750,13,43,6
32729,اخرج,أَخْرِجْ,خرج,IMPV|VF:4|2MS,V,أَخْرَجَ,1755,14,5,6
32735,وذكرهم,ذَكِّرْ,ذكر,IMPV|VF:2|2MS,V,ذُكِّرَ,1755,14,5,12
32749,اذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1756,14,6,5
32862,فاتونا,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1760,14,10,31
32892,فليتوكل,لْ,,IMPV|PREF,P,ل,1761,14,11,28
32909,فليتوكل,لْ,,IMPV|PREF,P,ل,1762,14,12,16
33065,ولوموا,لُومُ,لوم,IMPV|VF:1|2MP,V,لُمْ,1772,14,22,26
33181,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1780,14,30,7
33182,تمتعوا,تَمَتَّعُ,متع,IMPV|VF:5|2MP,V,تَمَتَّعَ,1780,14,30,8
33187,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1781,14,31,1
33261,اجعل,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,1785,14,35,5
33265,واجنبنى,ٱجْنُبْ,جنب,IMPV|VF:1|2MS,V,اجْنُبْ,1785,14,35,9
33300,فاجعل,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,1787,14,37,16
33306,وارزقهم,ٱرْزُقْ,رزق,IMPV|VF:1|2MS,V,رَزَقَ,1787,14,37,22
33343,اجعلنى,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,1790,14,40,2
33349,وتقبل,تَقَبَّلْ,قبل,IMPV|VF:5|2MS,V,تَقَبَّلَ,1790,14,40,8
33352,اغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,1791,14,41,2
33381,وانذر,أَنذِرِ,نذر,IMPV|VF:4|2MS,V,أَنذَرَ,1794,14,44,1
33390,اخرنا,أَخِّرْ,أخر,IMPV|VF:2|2MS,V,أَخَّرَ,1794,14,44,10
33502,ذرهم,ذَرْ,وذر,IMPV|VF:1|2MS,V,يَذَرَ,1805,15,3,1
33714,فقعوا,قَعُ,وقع,IMPV|VF:1|2MP,V,وَقَعَ,1831,15,29,7
33748,فاخرج,ٱخْرُجْ,خرج,IMPV|VF:1|2MS,V,خَرَجَ,1836,15,34,2
33760,فانظرنى,أَنظِرْ,نظر,IMPV|VF:4|2MS,V,يُنظَرُ,1838,15,36,3
33819,ادخلوها,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1848,15,46,1
33840,نبئ,نَبِّئْ,نبأ,IMPV|VF:2|2MS,V,نَبَّأَ,1851,15,49,1
33851,ونبئهم,نَبِّئْ,نبأ,IMPV|VF:2|2MS,V,نَبَّأَ,1853,15,51,1
33937,فاسر,أَسْرِ,سري,IMPV|VF:4|2MS,V,أَسْرَى,1867,15,65,1
33942,واتبع,ٱتَّبِعْ,تبع,IMPV|VF:8|2MS,V,اتَّبَعَ,1867,15,65,6
33948,وامضوا,ٱمْضُ,مضي,IMPV|VF:1|2MP,V,مَضَى,1867,15,65,12
33970,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1871,15,69,1
34060,فاصفح,ٱصْفَحِ,صفح,IMPV|VF:1|2MS,V,يَصْفَحُ,1887,15,85,12
34087,واخفض,ٱخْفِضْ,خفض,IMPV|VF:1|2MS,V,اخْفِضْ,1890,15,88,13
34090,وقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1891,15,89,1
34109,فاصدع,ٱصْدَعْ,صدع,IMPV|VF:1|2MS,V,اصْدَعْ,1896,15,94,1
34112,واعرض,أَعْرِضْ,عرض,IMPV|VF:4|2MS,V,أَعْرَضَ,1896,15,94,4
34133,فسبح,سَبِّحْ,سبح,IMPV|VF:2|2MS,V,سَبَّحَ,1900,15,98,1
34136,وكن,كُن,كون,IMPV|VF:1|FAM:كَان|2MS,V,كانَ,1900,15,98,4
34139,واعبد,ٱعْبُدْ,عبد,IMPV|VF:1|2MS,V,عَبَدَ,1901,15,99,1
34164,انذروا,أَنذِرُ,نذر,IMPV|VF:4|2MP,V,أَنذَرَ,1903,16,2,12
34170,فاتقون,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1903,16,2,18
34476,فادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1930,16,29,1
34526,ادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1933,16,32,8
34602,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1937,16,36,8
34604,واجتنبوا,ٱجْتَنِبُ,جنب,IMPV|VF:8|2MP,V,اجْتَنَبُ,1937,16,36,10
34615,فسيروا,سِيرُ,سير,IMPV|VF:1|2MP,V,سارَ,1937,16,36,21
34618,فانظروا,ٱنظُرُ,نظر,IMPV|VF:1|2MP,V,نَظَرَ,1937,16,36,24
34674,كن,كُن,كون,IMPV|VF:1|FAM:كَان|2MS,V,كانَ,1941,16,40,9
34707,فسـلوا,سْـَٔلُ,سأل,IMPV|VF:1|2MP,V,سَأَلَ,1944,16,43,9
34806,فارهبون,ٱرْهَبُ,رهب,IMPV|VF:1|2MP,V,يَرْهَبُ,1952,16,51,12
34843,فتمتعوا,تَمَتَّعُ,متع,IMPV|VF:5|2MP,V,تَمَتَّعَ,1956,16,55,4
35029,اتخذى,ٱتَّخِذِ,أخذ,IMPV|VF:8|2FS,V,اتَّخَذَ,1969,16,68,6
35038,كلى,كُلِ,أكل,IMPV|VF:1|2FS,V,أَكَلَ,1970,16,69,2
35042,فاسلكى,ٱسْلُكِ,سلك,IMPV|VF:1|2FS,V,سَلَكَ,1970,16,69,6
35427,واوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,1992,16,91,1
35566,فاستعذ,ٱسْتَعِذْ,عوذ,IMPV|VF:10|2MS,V,اسْتَعِذْ,1999,16,98,4
35607,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2003,16,102,1
35780,فكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2015,16,114,1
35786,واشكروا,ٱشْكُرُ,شكر,IMPV|VF:1|2MP,V,شَكَرَ,2015,16,114,7
35907,اتبع,ٱتَّبِعْ,تبع,IMPV|VF:8|2MS,V,اتَّبَعَ,2024,16,123,5
35932,ادع,ٱدْعُ,دعو,IMPV|VF:1|2MS,V,دَعا,2026,16,125,1
35939,وجدلهم,جَٰدِلْ,جدل,IMPV|VF:3|2MS,V,جادَلُ,2026,16,125,8
35956,فعاقبوا,عَاقِبُ,عقب,IMPV|VF:3|2MP,V,عاقَبَ,2027,16,126,3
35966,واصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,2028,16,127,1
36174,اقرا,ٱقْرَأْ,قرأ,IMPV|VF:1|2MS,V,قَرَأَ,2043,17,14,1
36271,انظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,2050,17,21,1
36312,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2052,17,23,22
36316,واخفض,ٱخْفِضْ,خفض,IMPV|VF:1|2MS,V,اخْفِضْ,2053,17,24,1
36322,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2053,17,24,7
36324,ارحمهما,ٱرْحَمْ,رحم,IMPV|VF:1|2MS,V,رَحِمَ,2053,17,24,9
36340,وات,ءَاتِ,أتي,IMPV|VF:4|2MS,V,آتَى,2055,17,26,1
36367,فقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2057,17,28,9
36450,واوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,2063,17,34,12
36456,واوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,2064,17,35,1
36460,وزنوا,زِنُ,وزن,IMPV|VF:1|2MP,V,وَزَنُ,2064,17,35,5
36542,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2071,17,42,1
36632,انظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,2077,17,48,1
36650,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2079,17,50,1
36651,كونوا,كُونُ,كون,IMPV|VF:1|FAM:كَان|2MP,V,كانَ,2079,17,50,2
36664,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2080,17,51,10
36675,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2080,17,51,21
36689,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2082,17,53,1
36734,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2085,17,56,1
36735,ادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,2085,17,56,2
36832,اسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,2090,17,61,4
36858,اذهب,ٱذْهَبْ,ذهب,IMPV|VF:1|2MS,V,ذَهَبَ,2092,17,63,2
36867,واستفزز,ٱسْتَفْزِزْ,فزز,IMPV|VF:10|2MS,V,يَسْتَفِزَّ,2093,17,64,1
36872,واجلب,أَجْلِبْ,جلب,IMPV|VF:4|2MS,V,أَجْلِبْ,2093,17,64,6
36876,وشاركهم,شَارِكْ,شرك,IMPV|VF:3|2MS,V,شارِكْ,2093,17,64,10
36880,وعدهم,عِدْ,وعد,IMPV|VF:1|2MS,V,وَعَدَ,2093,17,64,14
37065,اقم,أَقِمِ,قوم,IMPV|VF:4|2MS,V,أَقامَ,2107,17,78,1
37081,فتهجد,تَهَجَّدْ,هجد,IMPV|VF:5|2MS,V,تَهَجَّدْ,2108,17,79,3
37091,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2109,17,80,1
37093,ادخلنى,أَدْخِلْ,دخل,IMPV|VF:4|2MS,V,أُدْخِلَ,2109,17,80,3
37096,واخرجنى,أَخْرِجْ,خرج,IMPV|VF:4|2MS,V,أَخْرَجَ,2109,17,80,6
37099,واجعل,ٱجْعَل,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2109,17,80,9
37105,وقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2110,17,81,1
37139,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2113,17,84,1
37153,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2114,17,85,4
37186,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2117,17,88,1
37270,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2122,17,93,19
37293,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2124,17,95,1
37307,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2125,17,96,1
37382,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2129,17,100,1
37402,فسـل,سْـَٔلْ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,2130,17,101,7
37443,اسكنوا,ٱسْكُنُ,سكن,IMPV|VF:1|2MP,V,سَكَنَ,2133,17,104,6
37470,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2136,17,107,1
37471,امنوا,ءَامِنُ,أمن,IMPV|VF:4|2MP,V,آمَنَ,2136,17,107,2
37501,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2139,17,110,1
37502,ادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,2139,17,110,2
37505,ادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,2139,17,110,5
37519,وابتغ,ٱبْتَغِ,بغي,IMPV|VF:8|2MS,V,ابْتَغَى,2139,17,110,19
37523,وقل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2140,17,111,1
37542,وكبره,كَبِّرْ,كبر,IMPV|VF:2|2MS,V,كَبِّرْ,2140,17,111,20
37640,اتنا,ءَاتِ,أتي,IMPV|VF:4|2MS,V,آتَى,2150,18,10,8
37644,وهيئ,هَيِّئْ,هيأ,IMPV|VF:2|2MS,V,يُهَيِّئْ,2150,18,10,12
37719,فاوا,أْوُ,أوي,IMPV|VF:1|2MP,V,أَوَى,2156,18,16,7
37808,فابعثوا,ٱبْعَثُ,بعث,IMPV|VF:1|2MP,V,بَعَثَ,2159,18,19,21
37814,فلينظر,لْ,,IMPV|PREF,P,ل,2159,18,19,27
37818,فلياتكم,لْ,,IMPV|PREF,P,ل,2159,18,19,31
37821,وليتلطف,لْ,,IMPV|PREF,P,ل,2159,18,19,34
37857,ابنوا,ٱبْنُ,بني,IMPV|VF:1|2MP,V,بَنَى,2161,18,21,19
37885,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2162,18,22,15
37915,واذكر,ٱذْكُر,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2164,18,24,5
37919,وقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2164,18,24,9
37936,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2166,18,26,1
37945,ابصر,أَبْصِرْ,بصر,IMPV|VF:4|2MS,V,أَبْصَرَ,2166,18,26,10
37947,واسمع,أَسْمِعْ,سمع,IMPV|VF:4|2MS,V,أَسْمَعَ,2166,18,26,12
37959,واتل,ٱتْلُ,تلو,IMPV|VF:1|2MS,V,تَلَى,2167,18,27,1
37974,واصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,2168,18,28,1
38004,وقل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2169,18,29,1
38010,فليؤمن,لْ,,IMPV|PREF,P,ل,2169,18,29,7
38013,فليكفر,لْ,,IMPV|PREF,P,ل,2169,18,29,10
38072,واضرب,ٱضْرِبْ,ضرب,IMPV|VF:1|2MS,V,ضَرَبَ,2172,18,32,1
38239,واضرب,ٱضْرِبْ,ضرب,IMPV|VF:1|2MS,V,ضَرَبَ,2185,18,45,1
38332,اسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,2190,18,50,4
38370,نادوا,نَادُ,ندي,IMPV|VF:3|2MP,V,نادَى,2192,18,52,3
38527,اتنا,ءَاتِ,أتي,IMPV|VF:4|2MS,V,آتَى,2202,18,62,5
38805,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2223,18,83,5
38937,فاعينونى,أَعِينُ,عون,IMPV|VF:4|2MP,V,أَعانَ,2235,18,95,7
38943,اتونى,ءَاتُ,أتي,IMPV|VF:4|2MP,V,آتَى,2236,18,96,1
38952,انفخوا,ٱنفُخُ,نفخ,IMPV|VF:1|2MP,V,نَفَخَ,2236,18,96,10
38958,اتونى,ءَاتُ,أتي,IMPV|VF:4|2MP,V,آتَى,2236,18,96,16
39026,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2243,18,103,1
39081,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2249,18,109,1
39099,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2250,18,110,1
39115,فليعمل,لْ,,IMPV|PREF,P,ل,2250,18,110,17
39156,فهب,هَبْ,وهب,IMPV|VF:1|2MS,V,وَهَبَ,2255,19,5,9
39166,واجعله,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2256,19,6,6
39211,اجعل,ٱجْعَل,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2260,19,10,3
